"row_id","order_id","order_date_day","ship_date_day","ship_mode","customer_id","country","state","city","postal_code","region","product_id","sales","quantity","discount","profit"
1997,US-2017-147221,2017-12-02,2017-12-04,Second Class,JS-16030,United States,Texas,Houston,"77036",Central,FUR-FU-10004020,8.7520,4,0.6000,-3.7196
9204,CA-2016-153836,2016-10-30,2016-11-03,Standard Class,EH-13765,United States,New York,New York City,"10011",East,OFF-AR-10004602,114.9500,5,0.0000,32.1860
354,CA-2016-129714,2016-09-01,2016-09-03,First Class,AB-10060,United States,New York,New York City,"10009",East,OFF-BI-10004995,4355.1680,4,0.2000,1415.4296
269,US-2017-145366,2017-12-09,2017-12-13,Standard Class,CA-12310,United States,Ohio,Cincinnati,"45231",East,OFF-ST-10004180,37.2080,1,0.2000,-7.4416
664,CA-2016-123666,2016-03-26,2016-03-30,Standard Class,SP-20545,United States,New York,New York City,"10011",East,OFF-ST-10001522,459.9500,5,0.0000,18.3980
3013,CA-2017-134845,2017-04-17,2017-04-23,Standard Class,SR-20425,United States,Colorado,Louisville,"80027",West,OFF-BI-10001543,21.5940,2,0.7000,-15.8356
8760,CA-2016-114307,2016-07-22,2016-07-26,Standard Class,MF-17665,United States,Maryland,Columbia,"21044",East,OFF-BI-10002012,5.4000,3,0.0000,2.5920
5095,US-2014-140452,2014-12-06,2014-12-10,Standard Class,BK-11260,United States,Illinois,Chicago,"60610",Central,FUR-TA-10004086,214.9500,5,0.5000,-120.3720
6955,CA-2015-129917,2015-10-02,2015-10-03,First Class,HM-14980,United States,California,Los Angeles,"90008",West,TEC-PH-10000369,503.9600,5,0.2000,50.3960
7647,US-2014-115196,2014-09-09,2014-09-13,Standard Class,DL-12925,United States,North Carolina,Greenville,"27834",South,TEC-MA-10002073,1299.9900,2,0.5000,-571.9956
5683,CA-2014-164315,2014-04-02,2014-04-08,Standard Class,RD-19585,United States,Georgia,Athens,"30605",South,OFF-PA-10004248,15.8400,3,0.0000,7.1280
1947,CA-2017-157987,2017-09-02,2017-09-06,Standard Class,AC-10615,United States,New York,New York City,"10009",East,OFF-AR-10000658,23.1000,2,0.0000,6.4680
2307,CA-2015-160794,2015-08-06,2015-08-08,First Class,MS-17980,United States,Texas,Houston,"77041",Central,OFF-PA-10004156,27.2160,3,0.2000,9.8658
1081,CA-2015-110016,2015-11-29,2015-12-04,Standard Class,BT-11395,United States,Michigan,Detroit,"48227",Central,OFF-PA-10000349,19.9200,4,0.0000,9.3624
6296,CA-2014-141313,2014-12-28,2015-01-01,Standard Class,AJ-10780,United States,Massachusetts,Beverly,"1915",East,OFF-AP-10002651,1737.1800,6,0.0000,503.7822
6373,CA-2017-143035,2017-10-03,2017-10-05,Second Class,CC-12430,United States,New York,New York City,"10009",East,OFF-AR-10001130,6.6300,3,0.0000,3.1161
2088,CA-2016-140501,2016-06-23,2016-06-28,Standard Class,IM-15070,United States,New York,New York City,"10009",East,OFF-PA-10003129,146.7300,3,0.0000,68.9631
8212,CA-2016-116337,2016-11-07,2016-11-12,Standard Class,MC-17845,United States,Texas,Dallas,"75220",Central,FUR-FU-10002030,44.4600,5,0.6000,-17.7840
3375,CA-2015-161718,2015-12-04,2015-12-10,Standard Class,SO-20335,United States,New York,Hempstead,"11550",East,FUR-CH-10002372,364.4100,5,0.1000,8.0980
477,CA-2014-144666,2014-11-09,2014-11-11,Second Class,JP-15520,United States,California,San Francisco,"94110",West,OFF-PA-10003465,94.8500,5,0.0000,45.5280
5411,CA-2017-108854,2017-12-08,2017-12-14,Standard Class,DM-13345,United States,California,San Francisco,"94109",West,OFF-ST-10001837,42.7600,1,0.0000,11.1176
7460,CA-2015-137974,2015-04-16,2015-04-18,First Class,LL-16840,United States,Virginia,Waynesboro,"22980",South,FUR-BO-10001519,523.2600,9,0.0000,125.5824
9764,CA-2014-121762,2014-02-14,2014-02-18,Standard Class,ML-17395,United States,Washington,Seattle,"98103",West,OFF-SU-10000157,238.6200,2,0.0000,4.7724
3672,CA-2014-129364,2014-12-08,2014-12-13,Standard Class,TB-21250,United States,Oregon,Salem,"97301",West,OFF-ST-10001031,39.0720,3,0.2000,2.9304
2477,CA-2016-114972,2016-11-03,2016-11-06,First Class,PF-19225,United States,California,Los Angeles,"90032",West,OFF-AP-10003057,1101.4800,4,0.0000,429.5772
6294,CA-2015-151253,2015-04-22,2015-04-26,Standard Class,AZ-10750,United States,California,Los Angeles,"90008",West,OFF-AR-10004691,64.1400,3,0.0000,16.6764
3673,CA-2016-104969,2016-04-08,2016-04-14,Standard Class,EH-14125,United States,Ohio,Troy,"45373",East,OFF-EN-10002312,8.8720,1,0.2000,3.2161
6986,CA-2016-116526,2016-09-01,2016-09-05,Standard Class,JA-15970,United States,Michigan,Detroit,"48227",Central,OFF-BI-10000320,29.5200,4,0.0000,14.4648
7629,US-2015-159499,2015-11-21,2015-11-23,Second Class,EM-14095,United States,Arizona,Phoenix,"85023",West,OFF-LA-10003121,16.5200,5,0.2000,5.3690
1871,CA-2014-116932,2014-07-21,2014-07-25,Standard Class,ME-18010,United States,California,San Francisco,"94122",West,OFF-AR-10002067,99.2000,5,0.0000,25.7920
8831,CA-2016-167983,2016-08-21,2016-08-24,Second Class,RP-19270,United States,Washington,Seattle,"98115",West,OFF-BI-10003727,33.4400,10,0.2000,11.7040
8505,CA-2016-109400,2016-05-02,2016-05-06,Standard Class,NR-18550,United States,Texas,Amarillo,"79109",Central,FUR-CH-10003298,366.7440,4,0.3000,-110.0232
8974,CA-2017-159226,2017-04-25,2017-04-27,Second Class,RL-19615,United States,California,Los Angeles,"90008",West,FUR-BO-10004709,344.9810,7,0.1500,28.4102
8710,CA-2014-119144,2014-11-16,2014-11-18,First Class,JD-16150,United States,California,Los Angeles,"90008",West,FUR-BO-10004015,305.9745,3,0.1500,25.1979
2310,US-2017-120418,2017-06-11,2017-06-12,First Class,BC-11125,United States,Arizona,Peoria,"85345",West,OFF-ST-10002370,68.4480,4,0.2000,7.7004
7894,CA-2017-125367,2017-07-23,2017-07-30,Standard Class,NM-18445,United States,New York,New York City,"10011",East,OFF-BI-10002412,13.9200,3,0.2000,4.3500
8398,US-2014-120236,2014-09-03,2014-09-04,First Class,MR-17545,United States,Texas,Houston,"77095",Central,OFF-BI-10004099,7.6800,5,0.8000,-11.5200
8354,CA-2017-132199,2017-05-03,2017-05-08,Standard Class,BO-11350,United States,Pennsylvania,Philadelphia,"19134",East,FUR-TA-10003748,373.4700,5,0.4000,-112.0410
2894,CA-2017-139913,2017-10-23,2017-10-29,Standard Class,JC-16105,United States,New York,Rochester,"14609",East,OFF-PA-10002479,26.4000,5,0.0000,11.8800
4826,CA-2016-140018,2016-11-21,2016-11-26,Standard Class,CK-12205,United States,Ohio,Columbus,"43229",East,FUR-FU-10001876,77.9520,3,0.2000,15.5904
8953,CA-2017-150910,2017-12-22,2017-12-28,Standard Class,JL-15130,United States,Tennessee,Jackson,"38301",South,OFF-AR-10001419,23.1280,7,0.2000,2.8910
3791,CA-2014-107139,2014-07-05,2014-07-11,Standard Class,DP-13390,United States,California,Los Angeles,"90004",West,OFF-BI-10001670,180.9600,6,0.2000,67.8600
4436,CA-2016-163398,2016-05-03,2016-05-08,Standard Class,CB-12415,United States,Illinois,Chicago,"60653",Central,OFF-BI-10000014,2.1820,1,0.8000,-3.6003
3242,US-2016-140809,2016-02-01,2016-02-03,First Class,CK-12760,United States,Virginia,Arlington,"22204",South,OFF-ST-10002214,56.4500,5,0.0000,14.6770
5341,CA-2015-146486,2015-11-09,2015-11-14,Second Class,DV-13465,United States,New York,Oceanside,"11572",East,TEC-AC-10002018,13.9800,2,0.0000,6.0114
89,CA-2016-159695,2016-04-05,2016-04-10,Second Class,GM-14455,United States,Texas,Houston,"77095",Central,OFF-ST-10003442,158.3680,7,0.2000,13.8572
5781,US-2015-159513,2015-04-02,2015-04-09,Standard Class,JD-15790,United States,California,Los Angeles,"90049",West,TEC-MA-10003329,71.9760,3,0.2000,24.2919
8336,CA-2017-161655,2017-05-13,2017-05-18,Second Class,CW-11905,United States,Delaware,Newark,"19711",East,OFF-BI-10002082,299.5200,9,0.0000,149.7600
2290,CA-2017-115154,2017-01-08,2017-01-11,First Class,RS-19420,United States,Washington,Seattle,"98115",West,FUR-TA-10001950,892.9800,2,0.0000,80.3682
1086,US-2016-143819,2016-03-01,2016-03-05,Standard Class,KD-16270,United States,New York,Yonkers,"10701",East,TEC-MA-10003979,4899.9300,7,0.0000,2400.9657
9554,CA-2016-125724,2016-09-22,2016-09-27,Standard Class,SM-20950,United States,Colorado,Broomfield,"80020",West,FUR-FU-10000246,68.4320,7,0.2000,8.5540
7335,CA-2015-125563,2015-04-11,2015-04-17,Standard Class,PR-18880,United States,Florida,Tampa,"33614",South,FUR-FU-10000087,54.5280,3,0.2000,14.3136
7608,CA-2017-121195,2017-12-24,2017-12-27,First Class,NS-18505,United States,Texas,Dallas,"75220",Central,OFF-ST-10000585,264.3200,2,0.2000,19.8240
5491,CA-2017-134495,2017-04-01,2017-04-04,Second Class,BF-11020,United States,Florida,Jacksonville,"32216",South,FUR-CH-10003774,218.3520,3,0.2000,-19.1058
5271,CA-2017-144484,2017-09-11,2017-09-11,Same Day,CB-12025,United States,California,San Francisco,"94110",West,OFF-AP-10004487,406.6000,5,0.0000,113.8480
4197,US-2015-134271,2015-04-18,2015-04-23,Second Class,RF-19735,United States,New York,New York City,"10024",East,OFF-LA-10004093,21.9300,3,0.0000,10.3071
8885,CA-2014-107398,2014-08-25,2014-08-30,Standard Class,BS-11590,United States,Ohio,Columbus,"43229",East,OFF-BI-10001982,6.5280,4,0.7000,-4.5696
8290,CA-2014-156244,2014-08-12,2014-08-16,Standard Class,DH-13675,United States,Florida,Miami,"33180",South,OFF-AP-10002403,211.2480,6,0.2000,15.8436
7926,CA-2016-125843,2016-08-13,2016-08-16,First Class,RF-19840,United States,Virginia,Springfield,"22153",South,OFF-LA-10003923,103.6000,7,0.0000,51.8000
7326,US-2017-128447,2017-11-10,2017-11-17,Standard Class,MC-17845,United States,Washington,Pasco,"99301",West,OFF-AP-10004540,400.8000,5,0.0000,112.2240
6187,CA-2015-138954,2015-11-15,2015-11-17,First Class,MH-17785,United States,New York,New York City,"10035",East,OFF-ST-10003058,70.9500,3,0.0000,20.5755
2760,CA-2016-146171,2016-03-11,2016-03-15,Standard Class,JP-16135,United States,Georgia,Columbus,"31907",South,OFF-ST-10001526,481.3200,4,0.0000,125.1432
7685,CA-2015-116876,2015-02-14,2015-02-21,Standard Class,TT-21070,United States,New York,Rochester,"14609",East,OFF-BI-10002897,26.4240,9,0.2000,9.5787
7126,CA-2016-123176,2016-09-27,2016-09-29,Second Class,JG-15160,United States,Georgia,Atlanta,"30318",South,OFF-PA-10003971,17.9400,3,0.0000,8.7906
1922,CA-2015-125178,2015-10-03,2015-10-09,Standard Class,MZ-17515,United States,Pennsylvania,Reading,"19601",East,OFF-ST-10002562,15.0080,2,0.2000,1.5008
4222,CA-2017-134565,2017-06-11,2017-06-13,Second Class,TB-21400,United States,Washington,Seattle,"98103",West,TEC-MA-10001570,385.8000,5,0.2000,130.2075
6362,US-2014-107993,2014-11-25,2014-11-30,Standard Class,SE-20110,United States,Oregon,Springfield,"97477",West,OFF-AR-10003179,51.0160,7,0.2000,8.2901
4913,CA-2017-127306,2017-01-14,2017-01-18,Standard Class,BH-11710,United States,Tennessee,Johnson City,"37604",South,OFF-BI-10002003,5.9700,5,0.7000,-4.5770
8457,US-2017-118556,2017-05-28,2017-06-02,Second Class,TH-21235,United States,Illinois,Chicago,"60653",Central,FUR-CH-10001146,106.8690,3,0.3000,-29.0073
3997,CA-2015-105627,2015-03-08,2015-03-12,Standard Class,DK-12895,United States,Wisconsin,Kenosha,"53142",Central,TEC-PH-10003012,769.9500,5,0.0000,223.2855
6324,CA-2014-104402,2014-06-17,2014-06-23,Standard Class,DB-13660,United States,Delaware,Newark,"19711",East,TEC-MA-10000423,65.9700,3,0.0000,31.0059
4139,CA-2016-117226,2016-12-30,2017-01-01,First Class,KD-16495,United States,Texas,Deer Park,"77536",Central,OFF-BI-10004654,6.9240,6,0.8000,-10.3860
9289,US-2017-165456,2017-11-30,2017-12-03,First Class,TB-21625,United States,Pennsylvania,Philadelphia,"19134",East,FUR-CH-10003981,1079.3160,6,0.3000,-15.4188
6132,CA-2014-163447,2014-12-27,2014-12-31,Standard Class,TB-21190,United States,New York,New York City,"10011",East,FUR-CH-10004477,767.2140,14,0.1000,161.9674
9628,CA-2014-139283,2014-11-23,2014-11-27,Standard Class,BT-11440,United States,Michigan,Detroit,"48227",Central,OFF-BI-10002049,14.6700,3,0.0000,6.7482
9269,CA-2015-151869,2015-09-25,2015-09-25,Same Day,CS-11950,United States,New York,Freeport,"11520",East,OFF-PA-10002947,20.0400,3,0.0000,9.6192
2314,CA-2017-122035,2017-07-20,2017-07-25,Standard Class,EM-13825,United States,South Dakota,Sioux Falls,"57103",Central,OFF-LA-10004093,14.6200,2,0.0000,6.8714
2182,CA-2016-128818,2016-05-07,2016-05-11,Standard Class,CJ-12010,United States,New York,New York City,"10009",East,FUR-CH-10002084,442.7640,4,0.1000,59.0352
2380,CA-2016-118052,2016-05-06,2016-05-10,Standard Class,BE-11455,United States,Ohio,Lorain,"44052",East,OFF-FA-10004248,7.2160,2,0.2000,1.7138
7738,CA-2017-108287,2017-12-18,2017-12-20,First Class,AG-10330,United States,North Carolina,Charlotte,"28205",South,OFF-AR-10001315,12.6720,9,0.2000,1.4256
5386,CA-2017-161410,2017-06-26,2017-07-03,Standard Class,CC-12220,United States,Pennsylvania,Philadelphia,"19143",East,TEC-PH-10000673,545.9160,14,0.4000,72.7888
7747,CA-2015-109113,2015-12-19,2015-12-23,Standard Class,EK-13795,United States,Illinois,Chicago,"60610",Central,TEC-AC-10004761,25.4880,2,0.2000,4.7790
7305,US-2017-117450,2017-09-04,2017-09-08,Standard Class,DO-13645,United States,Florida,Boynton Beach,"33437",South,OFF-PA-10000289,10.3680,2,0.2000,3.6288
867,CA-2014-149020,2014-01-10,2014-01-15,Standard Class,AJ-10780,United States,Virginia,Springfield,"22153",South,FUR-FU-10000965,51.9400,1,0.0000,21.2954
7199,US-2015-156797,2015-08-11,2015-08-15,Standard Class,PO-19180,United States,New York,New York City,"10035",East,OFF-AR-10001427,11.9600,2,0.0000,3.1096
8320,CA-2017-133620,2017-11-13,2017-11-18,Standard Class,EM-14065,United States,New York,New York City,"10009",East,OFF-ST-10004634,11.2100,1,0.0000,3.3630
5612,CA-2017-121027,2017-08-18,2017-08-22,Standard Class,HW-14935,United States,Washington,Seattle,"98105",West,TEC-AC-10002049,843.9000,2,0.0000,371.3160
7514,US-2017-161935,2017-07-14,2017-07-18,Standard Class,JL-15835,United States,Ohio,Columbus,"43229",East,OFF-AR-10004757,13.1200,5,0.2000,2.1320
4812,CA-2016-121370,2016-11-14,2016-11-19,Second Class,EB-14110,United States,Pennsylvania,Philadelphia,"19134",East,FUR-CH-10000785,380.0580,3,0.3000,-21.7176
347,CA-2017-134306,2017-07-08,2017-07-12,Standard Class,TD-20995,United States,Massachusetts,Lowell,"1852",East,OFF-AR-10004027,7.5600,3,0.0000,3.0996
8961,CA-2017-150266,2017-11-25,2017-11-30,Standard Class,RO-19780,United States,Texas,Houston,"77070",Central,FUR-CH-10002126,853.9300,5,0.3000,-24.3980
6412,CA-2017-161774,2017-05-14,2017-05-15,First Class,GT-14710,United States,Texas,Houston,"77041",Central,OFF-PA-10003134,76.8640,2,0.2000,26.9024
7072,CA-2016-112256,2016-07-23,2016-07-28,Standard Class,CK-12205,United States,Texas,Mcallen,"78501",Central,OFF-AR-10001216,4.4480,2,0.2000,0.3336
4054,CA-2014-122931,2014-09-29,2014-10-03,Standard Class,SM-20950,United States,Pennsylvania,Philadelphia,"19134",East,OFF-LA-10002945,55.4400,11,0.2000,18.0180
3788,CA-2016-169971,2016-09-04,2016-09-09,Standard Class,IL-15100,United States,Texas,Houston,"77041",Central,OFF-AR-10002804,3.9120,1,0.2000,1.0269
6617,CA-2016-123512,2016-06-17,2016-06-19,First Class,MV-18190,United States,California,Los Angeles,"90045",West,OFF-LA-10000081,22.5000,6,0.0000,10.8000
901,CA-2017-150959,2017-11-11,2017-11-13,First Class,TD-20995,United States,Texas,Garland,"75043",Central,OFF-LA-10001045,10.4400,5,0.2000,3.3930
9036,CA-2015-148873,2015-10-01,2015-10-05,Standard Class,EM-13960,United States,Illinois,Quincy,"62301",Central,TEC-AC-10003657,108.7680,4,0.2000,2.7192
4861,CA-2016-101546,2016-12-18,2016-12-24,Standard Class,GK-14620,United States,New Jersey,Morristown,"7960",East,OFF-BI-10001359,1793.9800,2,0.0000,843.1706
9431,CA-2015-166219,2015-08-28,2015-09-01,Standard Class,BP-11185,United States,Texas,Dallas,"75081",Central,FUR-TA-10004607,103.4810,1,0.3000,-16.2613
2472,US-2016-135923,2016-01-22,2016-01-28,Standard Class,CM-11935,United States,North Carolina,Fayetteville,"28314",South,FUR-BO-10002213,451.1360,4,0.2000,-67.6704
9884,CA-2014-112291,2014-04-03,2014-04-08,Standard Class,KE-16420,United States,California,Los Angeles,"90008",West,OFF-EN-10001415,11.1600,2,0.0000,5.5800
5885,CA-2016-136301,2016-03-13,2016-03-15,Second Class,EH-13765,United States,California,San Francisco,"94109",West,OFF-SU-10000151,4912.5900,3,0.0000,196.5036
6213,CA-2017-149944,2017-11-12,2017-11-16,Second Class,MB-17305,United States,Washington,Longview,"98632",West,OFF-FA-10003495,18.2400,3,0.0000,9.1200
4331,CA-2017-149853,2017-10-03,2017-10-09,Standard Class,PO-18850,United States,Florida,Hialeah,"33012",South,OFF-AP-10000804,17.9200,5,0.2000,1.1200
4604,US-2015-113327,2015-05-26,2015-05-29,Second Class,BF-11170,United States,North Carolina,Jacksonville,"28540",South,OFF-PA-10003134,153.7280,4,0.2000,53.8048
1474,US-2015-105676,2015-12-01,2015-12-02,Same Day,NM-18520,United States,Texas,Houston,"77036",Central,FUR-FU-10004270,6.6880,4,0.6000,-4.0128
1979,CA-2015-109939,2015-05-08,2015-05-12,Standard Class,AA-10375,United States,Oregon,Salem,"97301",West,OFF-AR-10000127,5.2480,2,0.2000,0.5904
9894,US-2016-115441,2016-07-25,2016-07-28,Second Class,SH-19975,United States,Wisconsin,Milwaukee,"53209",Central,FUR-CH-10004626,403.5600,4,0.0000,96.8544
7437,CA-2015-148180,2015-07-26,2015-07-31,Standard Class,BP-11095,United States,California,Oxnard,"93030",West,OFF-AR-10002067,99.2000,5,0.0000,25.7920
4700,CA-2017-140298,2017-05-11,2017-05-17,Standard Class,JK-16120,United States,Texas,Austin,"78745",Central,OFF-AR-10003481,5.2480,2,0.2000,0.5904
277,CA-2017-132976,2017-10-13,2017-10-17,Standard Class,AG-10495,United States,Pennsylvania,Philadelphia,"19140",East,OFF-PA-10000673,11.6480,2,0.2000,4.0768
3092,CA-2016-112123,2016-03-03,2016-03-08,Standard Class,BH-11710,United States,Delaware,Newark,"19711",East,TEC-PH-10001557,479.9500,5,0.0000,129.5865
4859,CA-2015-137526,2015-01-13,2015-01-17,Standard Class,PB-19150,United States,California,Los Angeles,"90004",West,FUR-FU-10004845,464.8500,9,0.0000,92.9700
3398,US-2017-148362,2017-07-01,2017-07-08,Standard Class,KF-16285,United States,Indiana,Indianapolis,"46203",Central,OFF-PA-10003441,25.9200,4,0.0000,12.4416
4678,CA-2014-114510,2014-03-14,2014-03-19,Standard Class,JF-15295,United States,Utah,Logan,"84321",West,OFF-ST-10000736,80.9800,1,0.0000,3.2392
2861,CA-2017-138975,2017-05-19,2017-05-23,Standard Class,SC-20380,United States,Georgia,Atlanta,"30318",South,FUR-BO-10004695,1628.8200,9,0.0000,374.6286
8764,CA-2016-112578,2016-12-29,2017-01-02,Standard Class,FO-14305,United States,California,Sacramento,"95823",West,OFF-SU-10002557,27.9600,2,0.0000,7.2696
8301,CA-2015-109169,2015-04-20,2015-04-24,Standard Class,OT-18730,United States,Michigan,Detroit,"48234",Central,OFF-EN-10003296,180.9600,2,0.0000,81.4320
6611,CA-2016-168921,2016-10-20,2016-10-22,First Class,AG-10495,United States,California,Los Angeles,"90049",West,OFF-BI-10004209,19.2960,3,0.2000,6.0300
6507,US-2016-128909,2016-10-09,2016-10-11,Second Class,SP-20545,United States,Pennsylvania,Philadelphia,"19143",East,OFF-PA-10001593,19.1360,4,0.2000,5.9800
5122,CA-2014-149538,2014-04-04,2014-04-08,Standard Class,KB-16585,United States,Louisiana,Lafayette,"70506",South,TEC-AC-10002926,99.9800,2,0.0000,42.9914
1401,CA-2016-159212,2016-11-01,2016-11-05,Standard Class,KM-16375,United States,Virginia,Salem,"24153",South,TEC-PH-10003988,21.8000,2,0.0000,6.1040
9693,CA-2015-107902,2015-08-28,2015-09-02,Standard Class,SM-20950,United States,Connecticut,Fairfield,"6824",East,OFF-ST-10001837,470.3600,11,0.0000,122.2936
1364,US-2017-155425,2017-11-10,2017-11-11,First Class,AB-10600,United States,Arizona,Tucson,"85705",West,OFF-BI-10001036,38.3880,14,0.7000,-25.5920
7472,CA-2015-100734,2015-09-15,2015-09-20,Standard Class,AC-10615,United States,Pennsylvania,Philadelphia,"19143",East,OFF-ST-10001522,147.1840,2,0.2000,-29.4368
7822,CA-2016-169334,2016-10-21,2016-10-24,Second Class,GW-14605,United States,Tennessee,Jackson,"38301",South,OFF-ST-10004950,111.6720,9,0.2000,6.9795
203,CA-2014-133690,2014-08-03,2014-08-05,First Class,BS-11755,United States,Colorado,Denver,"80219",West,OFF-AP-10003622,2.6000,1,0.2000,0.2925
763,CA-2015-114923,2015-02-08,2015-02-13,Standard Class,LH-17020,United States,Ohio,Columbus,"43229",East,TEC-PH-10003931,107.9820,3,0.4000,-26.9955
30,US-2015-150630,2015-09-17,2015-09-21,Standard Class,TB-21520,United States,Pennsylvania,Philadelphia,"19140",East,FUR-FU-10004848,124.2000,3,0.2000,15.5250
9363,CA-2017-111591,2017-03-21,2017-03-25,Standard Class,PS-18970,United States,Washington,Seattle,"98105",West,OFF-FA-10004838,13.0200,7,0.0000,0.3906
2139,US-2017-157896,2017-11-16,2017-11-16,Same Day,CB-12415,United States,New York,New York City,"10009",East,OFF-PA-10004092,146.8200,3,0.0000,73.4100
2368,CA-2017-123659,2017-02-10,2017-02-13,First Class,MN-17935,United States,Maryland,Clinton,"20735",East,OFF-PA-10002464,23.1200,4,0.0000,11.3288
4547,CA-2015-126557,2015-07-12,2015-07-17,Second Class,RL-19615,United States,Illinois,Chicago,"60610",Central,OFF-BI-10003314,1.9280,2,0.8000,-2.9884
237,CA-2017-160514,2017-11-12,2017-11-16,Standard Class,DB-13120,United States,California,Santa Clara,"95051",West,OFF-PA-10002479,10.5600,2,0.0000,4.7520
8519,CA-2017-118003,2017-12-04,2017-12-10,Standard Class,DO-13645,United States,New Jersey,Paterson,"7501",East,FUR-FU-10002506,12.9900,1,0.0000,1.5588
9795,CA-2014-127166,2014-05-21,2014-05-23,Second Class,KH-16360,United States,Texas,Houston,"77070",Central,OFF-BI-10000977,18.2400,3,0.8000,-31.0080
6620,US-2017-167402,2017-01-13,2017-01-18,Second Class,CP-12085,United States,Missouri,Springfield,"65807",Central,OFF-AR-10004010,209.9400,6,0.0000,54.5844
3873,CA-2015-132486,2015-10-23,2015-10-27,Second Class,JF-15355,United States,California,San Diego,"92105",West,FUR-CH-10001854,842.3520,3,0.2000,42.1176
3723,CA-2017-144036,2017-11-22,2017-11-26,Standard Class,FO-14305,United States,Texas,Houston,"77070",Central,OFF-AR-10000122,35.7120,8,0.2000,2.2320
6935,CA-2014-164182,2014-07-14,2014-07-18,Standard Class,ST-20530,United States,Pennsylvania,Philadelphia,"19140",East,OFF-AR-10001044,41.5840,2,0.2000,4.6782
9498,CA-2017-118213,2017-11-05,2017-11-07,First Class,AB-10060,United States,Indiana,Greenwood,"46142",Central,OFF-PA-10002615,4.4100,1,0.0000,2.0286
670,US-2017-106663,2017-06-09,2017-06-13,Standard Class,MO-17800,United States,Illinois,Chicago,"60653",Central,FUR-FU-10002759,23.9760,3,0.6000,-14.3856
1255,CA-2017-144638,2017-03-10,2017-03-14,Standard Class,MH-18115,United States,Pennsylvania,Chester,"19013",East,TEC-PH-10000149,35.9100,3,0.4000,-8.3790
8704,CA-2015-133494,2015-03-01,2015-03-05,Standard Class,RP-19390,United States,Pennsylvania,Philadelphia,"19120",East,OFF-AP-10002906,3.5520,2,0.2000,0.4440
6233,US-2017-142188,2017-09-11,2017-09-11,Same Day,JF-15415,United States,Washington,Seattle,"98105",West,OFF-PA-10002005,19.4400,3,0.0000,9.3312
9278,CA-2017-122539,2017-12-01,2017-12-05,Standard Class,SC-20305,United States,Pennsylvania,Philadelphia,"19140",East,OFF-LA-10004853,15.9360,4,0.2000,5.1792
9251,CA-2016-105354,2016-12-02,2016-12-06,Standard Class,PW-19030,United States,Iowa,Marion,"52302",Central,OFF-BI-10001107,115.8400,8,0.0000,54.4448
1790,CA-2015-154326,2015-02-15,2015-02-19,Standard Class,RP-19855,United States,Wisconsin,Kenosha,"53142",Central,TEC-AC-10004568,139.9500,5,0.0000,26.5905
6874,CA-2014-124394,2014-10-17,2014-10-22,Second Class,TB-21520,United States,Texas,Beaumont,"77705",Central,OFF-BI-10003676,10.7800,5,0.8000,-17.2480
4318,CA-2015-136735,2015-07-26,2015-08-02,Standard Class,HA-14920,United States,California,San Francisco,"94110",West,OFF-EN-10002230,167.8600,2,0.0000,78.8942
840,CA-2015-100454,2015-11-20,2015-11-25,Standard Class,BM-11650,United States,New York,New York City,"10035",East,OFF-AR-10004648,60.4500,3,0.0000,16.3215
26,CA-2016-121755,2016-01-16,2016-01-20,Second Class,EH-13945,United States,California,Los Angeles,"90049",West,OFF-BI-10001634,11.6480,2,0.2000,4.2224
1594,CA-2014-117317,2014-10-19,2014-10-19,Same Day,JF-15490,United States,California,Los Angeles,"90032",West,OFF-PA-10004519,13.4400,3,0.0000,6.5856
3325,CA-2014-165309,2014-11-11,2014-11-15,Standard Class,KD-16270,United States,Texas,Houston,"77095",Central,OFF-BI-10001359,896.9900,5,0.8000,-1480.0335
2141,CA-2014-159520,2014-06-06,2014-06-11,Standard Class,GT-14635,United States,New York,Long Beach,"11561",East,OFF-SU-10001664,17.1400,2,0.0000,4.4564
9055,CA-2017-117009,2017-09-22,2017-09-28,Standard Class,BK-11260,United States,California,Santa Ana,"92704",West,OFF-SU-10001218,21.9600,2,0.0000,6.1488
1032,CA-2014-163552,2014-07-11,2014-07-15,Standard Class,LA-16780,United States,New Jersey,Hackensack,"7601",East,FUR-FU-10000629,124.1100,9,0.0000,52.1262
3964,CA-2017-134838,2017-02-19,2017-02-20,First Class,ED-13885,United States,California,Los Angeles,"90045",West,FUR-FU-10004018,44.6700,3,0.0000,12.0609
1907,US-2016-150567,2016-05-17,2016-05-21,Standard Class,RP-19855,United States,Florida,Apopka,"32712",South,OFF-BI-10001757,2.9520,2,0.7000,-2.1648
4785,CA-2015-104346,2015-12-11,2015-12-16,Standard Class,IM-15070,United States,Colorado,Colorado Springs,"80906",West,OFF-AR-10001473,13.1200,5,0.2000,1.1480
3925,CA-2014-103940,2014-09-17,2014-09-21,Standard Class,BN-11515,United States,Washington,Seattle,"98103",West,OFF-ST-10004963,30.2800,2,0.0000,1.2112
3246,US-2017-140907,2017-12-10,2017-12-12,Second Class,BP-11185,United States,Washington,Seattle,"98103",West,TEC-AC-10004510,49.0800,3,0.0000,4.9080
3383,CA-2015-130659,2015-12-04,2015-12-09,Second Class,MS-17365,United States,New York,New York City,"10035",East,OFF-EN-10004147,17.9400,3,0.0000,8.7906
